freq,resp
44079.0,87.052468
44080.0,87.051952
44081.0,87.051437
44082.0,87.050922
44083.0,87.050406
44084.0,87.049891
44085.0,87.049376
44086.0,87.048861
44087.0,87.048345
44088.0,87.04783
44089.0,87.047315
44090.0,87.046799
44091.0,87.046284
44092.0,87.045769
44093.0,87.045253
44094.0,87.044738
44095.0,87.044223
44096.0,87.043707
44097.0,87.043192
44098.0,87.042677
44099.0,87.042161
44100.0,87.041646
44101.0,87.041131
44102.0,87.040615
44103.0,87.0401
44104.0,87.039585
44105.0,87.039069
44106.0,87.038554
44107.0,87.038038
44108.0,87.037523
44109.0,87.037008
44110.0,87.036492
44111.0,87.035977
44112.0,87.035462
44113.0,87.034946
44114.0,87.034431
44115.0,87.033915
44116.0,87.0334
44117.0,87.032885
44118.0,87.032369
44119.0,87.031854
44120.0,87.031338
44121.0,87.030823
44122.0,87.030308
44123.0,87.029792
44124.0,87.029277
44125.0,87.028761
44126.0,87.028246
44127.0,87.02773
44128.0,87.027215
44129.0,87.0267
44130.0,87.026184
44131.0,87.025669
44132.0,87.025153
44133.0,87.024638
44134.0,87.024122
44135.0,87.023607
44136.0,87.023091
44137.0,87.022576
44138.0,87.022061
44139.0,87.021545
44140.0,87.02103
44141.0,87.020514
44142.0,87.019999
44143.0,87.019483
44144.0,87.018968
44145.0,87.018452
44146.0,87.017937
44147.0,87.017421
44148.0,87.016906
44149.0,87.01639
44150.0,87.015875
44151.0,87.015359
44152.0,87.014844
44153.0,87.014328
44154.0,87.013813
44155.0,87.013297
44156.0,87.012782
44157.0,87.012266
44158.0,87.011751
44159.0,87.011235
44160.0,87.01072
44161.0,87.010204
44162.0,87.009689
44163.0,87.009173
44164.0,87.008658
44165.0,87.008142
44166.0,87.007626
44167.0,87.007111
44168.0,87.006595
44169.0,87.00608
44170.0,87.005564
44171.0,87.005049
44172.0,87.004533
44173.0,87.004018
44174.0,87.003502
44175.0,87.002986
44176.0,87.002471
44177.0,87.001955
44178.0,87.00144
44179.0,87.000924
44180.0,87.000408
44181.0,86.999893
44182.0,86.999377
44183.0,86.998862
44184.0,86.998346
44185.0,86.997831
44186.0,86.997315
44187.0,86.996799
44188.0,86.996284
44189.0,86.995768
44190.0,86.995252
44191.0,86.994737
44192.0,86.994221
44193.0,86.993706
44194.0,86.99319
44195.0,86.992674
44196.0,86.992159
44197.0,86.991643
44198.0,86.991127
44199.0,86.990612
44200.0,86.990096
44201.0,86.98958
44202.0,86.989065
44203.0,86.988549
44204.0,86.988033
44205.0,86.987518
44206.0,86.987002
44207.0,86.986487
44208.0,86.985971
44209.0,86.985455
44210.0,86.984939
44211.0,86.984424
44212.0,86.983908
44213.0,86.983392
44214.0,86.982877
44215.0,86.982361
44216.0,86.981845
44217.0,86.98133
44218.0,86.980814
44219.0,86.980298
44220.0,86.979783
44221.0,86.979267
44222.0,86.978751
44223.0,86.978235
44224.0,86.97772
44225.0,86.977204
44226.0,86.976688
44227.0,86.976173
44228.0,86.975657
44229.0,86.975141
44230.0,86.974625
44231.0,86.97411
44232.0,86.973594
44233.0,86.973078
44234.0,86.972562
44235.0,86.972047
44236.0,86.971531
44237.0,86.971015
44238.0,86.970499
44239.0,86.969984
44240.0,86.969468
44241.0,86.968952
44242.0,86.968436
44243.0,86.96792
44244.0,86.967405
44245.0,86.966889
44246.0,86.966373
44247.0,86.965857
44248.0,86.965342
44249.0,86.964826
44250.0,86.96431
44251.0,86.963794
44252.0,86.963278
44253.0,86.962763
44254.0,86.962247
44255.0,86.961731
44256.0,86.961215
44257.0,86.960699
44258.0,86.960183
44259.0,86.959668
44260.0,86.959152
44261.0,86.958636
44262.0,86.95812
44263.0,86.957604
44264.0,86.957088
44265.0,86.956573
44266.0,86.956057
44267.0,86.955541
44268.0,86.955025
44269.0,86.954509
44270.0,86.953993
44271.0,86.953478
44272.0,86.952962
44273.0,86.952446
44274.0,86.95193
44275.0,86.951414
44276.0,86.950898
44277.0,86.950382
44278.0,86.949866
44279.0,86.949351
44280.0,86.948835
44281.0,86.948319
44282.0,86.947803
44283.0,86.947287
44284.0,86.946771
44285.0,86.946255
44286.0,86.945739
44287.0,86.945223
44288.0,86.944707
44289.0,86.944192
44290.0,86.943676
44291.0,86.94316
44292.0,86.942644
44293.0,86.942128
44294.0,86.941612
44295.0,86.941096
44296.0,86.94058
44297.0,86.940064
44298.0,86.939548
44299.0,86.939032
44300.0,86.938516
44301.0,86.938
44302.0,86.937484
44303.0,86.936968
44304.0,86.936453
44305.0,86.935937
44306.0,86.935421
44307.0,86.934905
44308.0,86.934389
44309.0,86.933873
44310.0,86.933357
44311.0,86.932841
44312.0,86.932325
44313.0,86.931809
44314.0,86.931293
44315.0,86.930777
44316.0,86.930261
44317.0,86.929745
44318.0,86.929229
44319.0,86.928713
44320.0,86.928197
44321.0,86.927681
44322.0,86.927165
44323.0,86.926649
44324.0,86.926133
44325.0,86.925617
44326.0,86.925101
44327.0,86.924585
44328.0,86.924069
44329.0,86.923553
44330.0,86.923037
44331.0,86.922521
44332.0,86.922005
44333.0,86.921488
44334.0,86.920972
44335.0,86.920456
44336.0,86.91994
44337.0,86.919424
44338.0,86.918908
44339.0,86.918392
44340.0,86.917876
44341.0,86.91736
44342.0,86.916844
44343.0,86.916328
44344.0,86.915812
44345.0,86.915296
44346.0,86.91478
44347.0,86.914264
44348.0,86.913748
44349.0,86.913231
44350.0,86.912715
44351.0,86.912199
44352.0,86.911683
44353.0,86.911167
44354.0,86.910651
44355.0,86.910135
44356.0,86.909619
44357.0,86.909103
44358.0,86.908586
44359.0,86.90807
44360.0,86.907554
44361.0,86.907038
44362.0,86.906522
44363.0,86.906006
44364.0,86.90549
44365.0,86.904974
44366.0,86.904457
44367.0,86.903941
44368.0,86.903425
44369.0,86.902909
44370.0,86.902393
44371.0,86.901877
44372.0,86.901361
44373.0,86.900844
44374.0,86.900328
44375.0,86.899812
44376.0,86.899296
44377.0,86.89878
44378.0,86.898264
44379.0,86.897747
44380.0,86.897231
44381.0,86.896715
44382.0,86.896199
44383.0,86.895683
44384.0,86.895166
44385.0,86.89465
44386.0,86.894134
44387.0,86.893618
44388.0,86.893102
44389.0,86.892585
44390.0,86.892069
44391.0,86.891553
44392.0,86.891037
44393.0,86.890521
44394.0,86.890004
44395.0,86.889488
44396.0,86.888972
44397.0,86.888456
44398.0,86.887939
44399.0,86.887423
44400.0,86.886907
44401.0,86.886391
44402.0,86.885874
44403.0,86.885358
44404.0,86.884842
44405.0,86.884326
44406.0,86.883809
44407.0,86.883293
44408.0,86.882777
44409.0,86.882261
44410.0,86.881744
44411.0,86.881228
44412.0,86.880712
44413.0,86.880196
44414.0,86.879679
44415.0,86.879163
44416.0,86.878647
44417.0,86.87813
44418.0,86.877614
44419.0,86.877098
44420.0,86.876582
44421.0,86.876065
44422.0,86.875549
44423.0,86.875033
44424.0,86.874516
44425.0,86.874
44426.0,86.873484
44427.0,86.872967
44428.0,86.872451
44429.0,86.871935
44430.0,86.871418
44431.0,86.870902
44432.0,86.870386
44433.0,86.869869
44434.0,86.869353
44435.0,86.868837
44436.0,86.86832
44437.0,86.867804
44438.0,86.867288
44439.0,86.866771
44440.0,86.866255
44441.0,86.865739
44442.0,86.865222
44443.0,86.864706
44444.0,86.86419
44445.0,86.863673
44446.0,86.863157
44447.0,86.86264
44448.0,86.862124
44449.0,86.861608
44450.0,86.861091
44451.0,86.860575
44452.0,86.860059
44453.0,86.859542
44454.0,86.859026
44455.0,86.858509
44456.0,86.857993
44457.0,86.857477
44458.0,86.85696
44459.0,86.856444
44460.0,86.855927
44461.0,86.855411
44462.0,86.854894
44463.0,86.854378
44464.0,86.853862
44465.0,86.853345
44466.0,86.852829
44467.0,86.852312
44468.0,86.851796
44469.0,86.851279
44470.0,86.850763
44471.0,86.850247
44472.0,86.84973
44473.0,86.849214
44474.0,86.848697
44475.0,86.848181
44476.0,86.847664
44477.0,86.847148
44478.0,86.846631
44479.0,86.846115
44480.0,86.845598
44481.0,86.845082
44482.0,86.844565
44483.0,86.844049
44484.0,86.843532
44485.0,86.843016
44486.0,86.842499
44487.0,86.841983
44488.0,86.841466
44489.0,86.84095
44490.0,86.840433
44491.0,86.839917
44492.0,86.8394
44493.0,86.838884
44494.0,86.838367
44495.0,86.837851
44496.0,86.837334
44497.0,86.836818
44498.0,86.836301
44499.0,86.835785
44500.0,86.835268
44501.0,86.834752
44502.0,86.834235
44503.0,86.833719
44504.0,86.833202
44505.0,86.832686
44506.0,86.832169
44507.0,86.831653
44508.0,86.831136
44509.0,86.830619
44510.0,86.830103
44511.0,86.829586
44512.0,86.82907
44513.0,86.828553
44514.0,86.828037
44515.0,86.82752
44516.0,86.827003
44517.0,86.826487
44518.0,86.82597
44519.0,86.825454
44520.0,86.824937
44521.0,86.824421
44522.0,86.823904
44523.0,86.823387
44524.0,86.822871
44525.0,86.822354
44526.0,86.821838
44527.0,86.821321
44528.0,86.820804
44529.0,86.820288
44530.0,86.819771
44531.0,86.819254
44532.0,86.818738
44533.0,86.818221
44534.0,86.817705
44535.0,86.817188
44536.0,86.816671
44537.0,86.816155
44538.0,86.815638
44539.0,86.815121
44540.0,86.814605
44541.0,86.814088
44542.0,86.813571
44543.0,86.813055
44544.0,86.812538
44545.0,86.812021
44546.0,86.811505
44547.0,86.810988
44548.0,86.810471
44549.0,86.809955
44550.0,86.809438
44551.0,86.808921
44552.0,86.808405
44553.0,86.807888
44554.0,86.807371
44555.0,86.806855
44556.0,86.806338
44557.0,86.805821
44558.0,86.805305
44559.0,86.804788
44560.0,86.804271
44561.0,86.803755
44562.0,86.803238
44563.0,86.802721
44564.0,86.802204
44565.0,86.801688
44566.0,86.801171
44567.0,86.800654
44568.0,86.800138
44569.0,86.799621
44570.0,86.799104
44571.0,86.798587
44572.0,86.798071
44573.0,86.797554
44574.0,86.797037
44575.0,86.79652
44576.0,86.796004
44577.0,86.795487
44578.0,86.79497
44579.0,86.794453
44580.0,86.793937
44581.0,86.79342
44582.0,86.792903
44583.0,86.792386
44584.0,86.79187
44585.0,86.791353
44586.0,86.790836
44587.0,86.790319
44588.0,86.789802
44589.0,86.789286
44590.0,86.788769
44591.0,86.788252
44592.0,86.787735
44593.0,86.787218
44594.0,86.786702
44595.0,86.786185
44596.0,86.785668
44597.0,86.785151
44598.0,86.784634
44599.0,86.784118
44600.0,86.783601
44601.0,86.783084
44602.0,86.782567
44603.0,86.78205
44604.0,86.781533
44605.0,86.781017
44606.0,86.7805
44607.0,86.779983
44608.0,86.779466
44609.0,86.778949
44610.0,86.778432
44611.0,86.777916
44612.0,86.777399
44613.0,86.776882
44614.0,86.776365
44615.0,86.775848
44616.0,86.775331
44617.0,86.774814
44618.0,86.774298
44619.0,86.773781
44620.0,86.773264
44621.0,86.772747
44622.0,86.77223
44623.0,86.771713
44624.0,86.771196
44625.0,86.770679
44626.0,86.770163
44627.0,86.769646
44628.0,86.769129
44629.0,86.768612
44630.0,86.768095
44631.0,86.767578
44632.0,86.767061
44633.0,86.766544
44634.0,86.766027
44635.0,86.76551
44636.0,86.764993
44637.0,86.764477
44638.0,86.76396
44639.0,86.763443
44640.0,86.762926
44641.0,86.762409
44642.0,86.761892
44643.0,86.761375
44644.0,86.760858
44645.0,86.760341
44646.0,86.759824
44647.0,86.759307
44648.0,86.75879
44649.0,86.758273
44650.0,86.757756
44651.0,86.757239
44652.0,86.756722
44653.0,86.756205
44654.0,86.755688
44655.0,86.755171
44656.0,86.754654
44657.0,86.754137
44658.0,86.75362
44659.0,86.753103
44660.0,86.752587
44661.0,86.75207
44662.0,86.751553
44663.0,86.751036
44664.0,86.750519
44665.0,86.750002
44666.0,86.749485
44667.0,86.748968
44668.0,86.74845
44669.0,86.747933
44670.0,86.747416
44671.0,86.746899
44672.0,86.746382
44673.0,86.745865
44674.0,86.745348
44675.0,86.744831
44676.0,86.744314
44677.0,86.743797
44678.0,86.74328
44679.0,86.742763
44680.0,86.742246
44681.0,86.741729
44682.0,86.741212
44683.0,86.740695
44684.0,86.740178
44685.0,86.739661
44686.0,86.739144
44687.0,86.738627
44688.0,86.73811
44689.0,86.737593
44690.0,86.737076
44691.0,86.736558
44692.0,86.736041
44693.0,86.735524
44694.0,86.735007
44695.0,86.73449
44696.0,86.733973
44697.0,86.733456
44698.0,86.732939
44699.0,86.732422
44700.0,86.731905
44701.0,86.731388
44702.0,86.73087
44703.0,86.730353
44704.0,86.729836
44705.0,86.729319
44706.0,86.728802
44707.0,86.728285
44708.0,86.727768
44709.0,86.727251
44710.0,86.726733
44711.0,86.726216
44712.0,86.725699
44713.0,86.725182
44714.0,86.724665
44715.0,86.724148
44716.0,86.723631
44717.0,86.723113
44718.0,86.722596
44719.0,86.722079
44720.0,86.721562
44721.0,86.721045
44722.0,86.720528
44723.0,86.720011
44724.0,86.719493
44725.0,86.718976
44726.0,86.718459
44727.0,86.717942
44728.0,86.717425
44729.0,86.716907
44730.0,86.71639
44731.0,86.715873
44732.0,86.715356
44733.0,86.714839
44734.0,86.714322
44735.0,86.713804
44736.0,86.713287
44737.0,86.71277
44738.0,86.712253
44739.0,86.711735
44740.0,86.711218
44741.0,86.710701
44742.0,86.710184
44743.0,86.709667
44744.0,86.709149
44745.0,86.708632
44746.0,86.708115
44747.0,86.707598
44748.0,86.70708
44749.0,86.706563
44750.0,86.706046
44751.0,86.705529
44752.0,86.705011
44753.0,86.704494
44754.0,86.703977
44755.0,86.70346
44756.0,86.702942
44757.0,86.702425
44758.0,86.701908
44759.0,86.701391
44760.0,86.700873
44761.0,86.700356
44762.0,86.699839
44763.0,86.699322
44764.0,86.698804
44765.0,86.698287
44766.0,86.69777
44767.0,86.697252
44768.0,86.696735
44769.0,86.696218
44770.0,86.695701
44771.0,86.695183
44772.0,86.694666
44773.0,86.694149
44774.0,86.693631
44775.0,86.693114
44776.0,86.692597
44777.0,86.692079
44778.0,86.691562
44779.0,86.691045
44780.0,86.690527
44781.0,86.69001
44782.0,86.689493
44783.0,86.688975
44784.0,86.688458
44785.0,86.687941
44786.0,86.687423
44787.0,86.686906
44788.0,86.686389
44789.0,86.685871
44790.0,86.685354
44791.0,86.684837
44792.0,86.684319
44793.0,86.683802
44794.0,86.683285
44795.0,86.682767
44796.0,86.68225
44797.0,86.681732
44798.0,86.681215
44799.0,86.680698
44800.0,86.68018
44801.0,86.679663
44802.0,86.679146
44803.0,86.678628
44804.0,86.678111
44805.0,86.677593
44806.0,86.677076
44807.0,86.676559
44808.0,86.676041
44809.0,86.675524
44810.0,86.675006
44811.0,86.674489
44812.0,86.673971
44813.0,86.673454
44814.0,86.672937
44815.0,86.672419
44816.0,86.671902
44817.0,86.671384
44818.0,86.670867
44819.0,86.670349
44820.0,86.669832
44821.0,86.669315
44822.0,86.668797
44823.0,86.66828
44824.0,86.667762
44825.0,86.667245
44826.0,86.666727
44827.0,86.66621
44828.0,86.665692
44829.0,86.665175
44830.0,86.664658
44831.0,86.66414
44832.0,86.663623
44833.0,86.663105
44834.0,86.662588
44835.0,86.66207
44836.0,86.661553
44837.0,86.661035
44838.0,86.660518
44839.0,86.66
44840.0,86.659483
44841.0,86.658965
44842.0,86.658448
44843.0,86.65793
44844.0,86.657413
44845.0,86.656895
44846.0,86.656378
44847.0,86.65586
44848.0,86.655343
44849.0,86.654825
44850.0,86.654308
44851.0,86.65379
44852.0,86.653273
44853.0,86.652755
44854.0,86.652238
44855.0,86.65172
44856.0,86.651202
44857.0,86.650685
44858.0,86.650167
44859.0,86.64965
44860.0,86.649132
44861.0,86.648615
44862.0,86.648097
44863.0,86.64758
44864.0,86.647062
44865.0,86.646544
44866.0,86.646027
44867.0,86.645509
44868.0,86.644992
44869.0,86.644474
44870.0,86.643957
44871.0,86.643439
44872.0,86.642921
44873.0,86.642404
44874.0,86.641886
44875.0,86.641369
44876.0,86.640851
44877.0,86.640333
44878.0,86.639816
44879.0,86.639298
44880.0,86.638781
44881.0,86.638263
44882.0,86.637745
44883.0,86.637228
44884.0,86.63671
44885.0,86.636193
44886.0,86.635675
44887.0,86.635157
44888.0,86.63464
44889.0,86.634122
44890.0,86.633604
44891.0,86.633087
44892.0,86.632569
44893.0,86.632052
44894.0,86.631534
44895.0,86.631016
44896.0,86.630499
44897.0,86.629981
44898.0,86.629463
44899.0,86.628946
44900.0,86.628428
44901.0,86.62791
44902.0,86.627393
44903.0,86.626875
44904.0,86.626357
44905.0,86.62584
44906.0,86.625322
44907.0,86.624804
44908.0,86.624287
44909.0,86.623769
44910.0,86.623251
44911.0,86.622734
44912.0,86.622216
44913.0,86.621698
44914.0,86.62118
44915.0,86.620663
44916.0,86.620145
44917.0,86.619627
44918.0,86.61911
44919.0,86.618592
44920.0,86.618074
44921.0,86.617557
44922.0,86.617039
44923.0,86.616521
44924.0,86.616003
44925.0,86.615486
44926.0,86.614968
44927.0,86.61445
44928.0,86.613932
44929.0,86.613415
44930.0,86.612897
44931.0,86.612379
44932.0,86.611861
44933.0,86.611344
44934.0,86.610826
44935.0,86.610308
44936.0,86.60979
44937.0,86.609273
44938.0,86.608755
44939.0,86.608237
44940.0,86.607719
44941.0,86.607202
44942.0,86.606684
44943.0,86.606166
44944.0,86.605648
44945.0,86.60513
44946.0,86.604613
44947.0,86.604095
44948.0,86.603577
44949.0,86.603059
44950.0,86.602542
44951.0,86.602024
44952.0,86.601506
44953.0,86.600988
44954.0,86.60047
44955.0,86.599953
44956.0,86.599435
44957.0,86.598917
44958.0,86.598399
44959.0,86.597881
44960.0,86.597363
44961.0,86.596846
44962.0,86.596328
44963.0,86.59581
44964.0,86.595292
44965.0,86.594774
44966.0,86.594256
44967.0,86.593739
44968.0,86.593221
44969.0,86.592703
44970.0,86.592185
44971.0,86.591667
44972.0,86.591149
44973.0,86.590631
44974.0,86.590114
44975.0,86.589596
44976.0,86.589078
44977.0,86.58856
44978.0,86.588042
44979.0,86.587524
44980.0,86.587006
44981.0,86.586488
44982.0,86.585971
44983.0,86.585453
44984.0,86.584935
44985.0,86.584417
44986.0,86.583899
44987.0,86.583381
44988.0,86.582863
44989.0,86.582345
44990.0,86.581827
44991.0,86.58131
44992.0,86.580792
44993.0,86.580274
44994.0,86.579756
44995.0,86.579238
44996.0,86.57872
44997.0,86.578202
44998.0,86.577684
44999.0,86.577166
45000.0,86.576648
45001.0,86.57613
45002.0,86.575612
45003.0,86.575094
45004.0,86.574576
45005.0,86.574058
45006.0,86.573541
45007.0,86.573023
45008.0,86.572505
45009.0,86.571987
45010.0,86.571469
45011.0,86.570951
45012.0,86.570433
45013.0,86.569915
45014.0,86.569397
45015.0,86.568879
45016.0,86.568361
45017.0,86.567843
45018.0,86.567325
45019.0,86.566807
45020.0,86.566289
45021.0,86.565771
45022.0,86.565253
45023.0,86.564735
45024.0,86.564217
45025.0,86.563699
45026.0,86.563181
45027.0,86.562663
45028.0,86.562145
45029.0,86.561627
45030.0,86.561109
45031.0,86.560591
45032.0,86.560073
45033.0,86.559555
45034.0,86.559037
45035.0,86.558519
45036.0,86.558001
45037.0,86.557483
45038.0,86.556965
45039.0,86.556447
45040.0,86.555929
45041.0,86.555411
45042.0,86.554893
45043.0,86.554374
45044.0,86.553856
45045.0,86.553338
45046.0,86.55282
45047.0,86.552302
45048.0,86.551784
45049.0,86.551266
45050.0,86.550748
45051.0,86.55023
45052.0,86.549712
45053.0,86.549194
45054.0,86.548676
45055.0,86.548158
45056.0,86.54764
45057.0,86.547121
45058.0,86.546603
45059.0,86.546085
45060.0,86.545567
45061.0,86.545049
45062.0,86.544531
45063.0,86.544013
45064.0,86.543495
45065.0,86.542977
45066.0,86.542459
45067.0,86.54194
45068.0,86.541422
45069.0,86.540904
45070.0,86.540386
45071.0,86.539868
45072.0,86.53935
45073.0,86.538832
45074.0,86.538314
45075.0,86.537795
45076.0,86.537277
45077.0,86.536759
45078.0,86.536241
45079.0,86.535723
45080.0,86.535205
45081.0,86.534687
45082.0,86.534168
45083.0,86.53365
45084.0,86.533132
45085.0,86.532614
45086.0,86.532096
45087.0,86.531578
45088.0,86.531059
45089.0,86.530541
45090.0,86.530023
45091.0,86.529505
45092.0,86.528987
45093.0,86.528469
45094.0,86.52795
45095.0,86.527432
45096.0,86.526914
45097.0,86.526396
45098.0,86.525878
45099.0,86.525359
45100.0,86.524841
45101.0,86.524323
45102.0,86.523805
45103.0,86.523287
45104.0,86.522768
45105.0,86.52225
45106.0,86.521732
45107.0,86.521214
45108.0,86.520695
45109.0,86.520177
45110.0,86.519659
45111.0,86.519141
45112.0,86.518622
45113.0,86.518104
45114.0,86.517586
45115.0,86.517068
45116.0,86.51655
45117.0,86.516031
45118.0,86.515513
45119.0,86.514995
45120.0,86.514476
45121.0,86.513958
45122.0,86.51344
45123.0,86.512922
45124.0,86.512403
45125.0,86.511885
45126.0,86.511367
45127.0,86.510849
45128.0,86.51033
45129.0,86.509812
45130.0,86.509294
45131.0,86.508775
45132.0,86.508257
45133.0,86.507739
45134.0,86.507221
45135.0,86.506702
45136.0,86.506184
45137.0,86.505666
45138.0,86.505147
45139.0,86.504629
45140.0,86.504111
45141.0,86.503592
45142.0,86.503074
45143.0,86.502556
45144.0,86.502038
45145.0,86.501519
45146.0,86.501001
45147.0,86.500483
45148.0,86.499964
45149.0,86.499446
45150.0,86.498928
45151.0,86.498409
45152.0,86.497891
45153.0,86.497372
45154.0,86.496854
45155.0,86.496336
45156.0,86.495817
45157.0,86.495299
45158.0,86.494781
45159.0,86.494262
45160.0,86.493744
45161.0,86.493226
45162.0,86.492707
45163.0,86.492189
45164.0,86.49167
45165.0,86.491152
45166.0,86.490634
45167.0,86.490115
45168.0,86.489597
45169.0,86.489079
45170.0,86.48856
45171.0,86.488042
45172.0,86.487523
45173.0,86.487005
45174.0,86.486487
45175.0,86.485968
45176.0,86.48545
45177.0,86.484931
45178.0,86.484413
45179.0,86.483895
45180.0,86.483376
45181.0,86.482858
45182.0,86.482339
45183.0,86.481821
45184.0,86.481302
45185.0,86.480784
45186.0,86.480266
45187.0,86.479747
45188.0,86.479229
45189.0,86.47871
45190.0,86.478192
45191.0,86.477673
45192.0,86.477155
45193.0,86.476636
45194.0,86.476118
45195.0,86.4756
45196.0,86.475081
45197.0,86.474563
45198.0,86.474044
45199.0,86.473526
45200.0,86.473007
45201.0,86.472489
45202.0,86.47197
45203.0,86.471452
45204.0,86.470933
45205.0,86.470415
45206.0,86.469896
45207.0,86.469378
45208.0,86.468859
45209.0,86.468341
45210.0,86.467822
45211.0,86.467304
45212.0,86.466785
45213.0,86.466267
45214.0,86.465748
45215.0,86.46523
45216.0,86.464711
45217.0,86.464193
45218.0,86.463674
45219.0,86.463156
45220.0,86.462637
45221.0,86.462119
45222.0,86.4616
45223.0,86.461082
45224.0,86.460563
45225.0,86.460045
45226.0,86.459526
45227.0,86.459007
45228.0,86.458489
45229.0,86.45797
45230.0,86.457452
45231.0,86.456933
45232.0,86.456415
45233.0,86.455896
45234.0,86.455378
45235.0,86.454859
45236.0,86.45434
45237.0,86.453822
45238.0,86.453303
45239.0,86.452785
45240.0,86.452266
45241.0,86.451748
45242.0,86.451229
45243.0,86.45071
45244.0,86.450192
45245.0,86.449673
45246.0,86.449155
45247.0,86.448636
45248.0,86.448117
45249.0,86.447599
45250.0,86.44708
45251.0,86.446562
45252.0,86.446043
45253.0,86.445524
45254.0,86.445006
45255.0,86.444487
45256.0,86.443969
45257.0,86.44345
45258.0,86.442931
45259.0,86.442413
45260.0,86.441894
45261.0,86.441375
45262.0,86.440857
45263.0,86.440338
45264.0,86.43982
45265.0,86.439301
45266.0,86.438782
45267.0,86.438264
45268.0,86.437745
45269.0,86.437226
45270.0,86.436708
45271.0,86.436189
45272.0,86.43567
45273.0,86.435152
45274.0,86.434633
45275.0,86.434114
45276.0,86.433596
45277.0,86.433077
45278.0,86.432558
45279.0,86.43204
45280.0,86.431521
45281.0,86.431002
45282.0,86.430484
45283.0,86.429965
45284.0,86.429446
45285.0,86.428927
45286.0,86.428409
45287.0,86.42789
45288.0,86.427371
45289.0,86.426853
45290.0,86.426334
45291.0,86.425815
45292.0,86.425297
45293.0,86.424778
45294.0,86.424259
45295.0,86.42374
45296.0,86.423222
45297.0,86.422703
45298.0,86.422184
45299.0,86.421665
45300.0,86.421147
45301.0,86.420628
45302.0,86.420109
45303.0,86.41959
45304.0,86.419072
45305.0,86.418553
45306.0,86.418034
45307.0,86.417515
45308.0,86.416997
45309.0,86.416478
45310.0,86.415959
45311.0,86.41544
45312.0,86.414922
45313.0,86.414403
45314.0,86.413884
45315.0,86.413365
45316.0,86.412847
45317.0,86.412328
45318.0,86.411809
45319.0,86.41129
45320.0,86.410771
45321.0,86.410253
45322.0,86.409734
45323.0,86.409215
45324.0,86.408696
45325.0,86.408177
45326.0,86.407659
45327.0,86.40714
45328.0,86.406621
45329.0,86.406102
45330.0,86.405583
45331.0,86.405065
45332.0,86.404546
45333.0,86.404027
45334.0,86.403508
45335.0,86.402989
45336.0,86.40247
45337.0,86.401952
45338.0,86.401433
45339.0,86.400914
45340.0,86.400395
45341.0,86.399876
45342.0,86.399357
45343.0,86.398839
45344.0,86.39832
45345.0,86.397801
45346.0,86.397282
45347.0,86.396763
45348.0,86.396244
45349.0,86.395725
45350.0,86.395207
45351.0,86.394688
45352.0,86.394169
45353.0,86.39365
45354.0,86.393131
45355.0,86.392612
45356.0,86.392093
45357.0,86.391574
45358.0,86.391056
45359.0,86.390537
45360.0,86.390018
45361.0,86.389499
45362.0,86.38898
45363.0,86.388461
45364.0,86.387942
45365.0,86.387423
45366.0,86.386904
45367.0,86.386385
45368.0,86.385867
45369.0,86.385348
45370.0,86.384829
45371.0,86.38431
45372.0,86.383791
45373.0,86.383272
45374.0,86.382753
45375.0,86.382234
45376.0,86.381715
45377.0,86.381196
45378.0,86.380677
45379.0,86.380158
45380.0,86.379639
45381.0,86.37912
45382.0,86.378601
45383.0,86.378083
45384.0,86.377564
45385.0,86.377045
45386.0,86.376526
45387.0,86.376007
45388.0,86.375488
45389.0,86.374969
45390.0,86.37445
45391.0,86.373931
45392.0,86.373412
45393.0,86.372893
45394.0,86.372374
45395.0,86.371855
45396.0,86.371336
45397.0,86.370817
45398.0,86.370298
45399.0,86.369779
45400.0,86.36926
45401.0,86.368741
45402.0,86.368222
45403.0,86.367703
45404.0,86.367184
45405.0,86.366665
45406.0,86.366146
45407.0,86.365627
45408.0,86.365108
45409.0,86.364589
45410.0,86.36407
45411.0,86.363551
45412.0,86.363032
45413.0,86.362513
45414.0,86.361994
45415.0,86.361475
45416.0,86.360956
45417.0,86.360437
45418.0,86.359918
45419.0,86.359399
45420.0,86.35888
45421.0,86.35836
45422.0,86.357841
45423.0,86.357322
45424.0,86.356803
45425.0,86.356284
45426.0,86.355765
45427.0,86.355246
45428.0,86.354727
45429.0,86.354208
45430.0,86.353689
45431.0,86.35317
45432.0,86.352651
45433.0,86.352132
45434.0,86.351613
45435.0,86.351093
45436.0,86.350574
45437.0,86.350055
45438.0,86.349536
45439.0,86.349017
45440.0,86.348498
45441.0,86.347979
45442.0,86.34746
45443.0,86.346941
45444.0,86.346422
45445.0,86.345902
45446.0,86.345383
45447.0,86.344864
45448.0,86.344345
45449.0,86.343826
45450.0,86.343307
45451.0,86.342788
45452.0,86.342269
45453.0,86.341749
45454.0,86.34123
45455.0,86.340711
45456.0,86.340192
45457.0,86.339673
45458.0,86.339154
45459.0,86.338635
45460.0,86.338115
45461.0,86.337596
45462.0,86.337077
45463.0,86.336558
45464.0,86.336039
45465.0,86.33552
45466.0,86.335001
45467.0,86.334481
45468.0,86.333962
45469.0,86.333443
45470.0,86.332924
45471.0,86.332405
45472.0,86.331885
45473.0,86.331366
45474.0,86.330847
45475.0,86.330328
45476.0,86.329809
45477.0,86.32929
